Wikidata item,Title,Authorlabel,Linkcount
http://www.wikidata.org/entity/Q2453623,Todas las Sangres,José María Arguedas,3
http://www.wikidata.org/entity/Q4142626,A Pigeon and A Boy,Meir Shalev,3
http://www.wikidata.org/entity/Q911338,The Discovery of Slowness,Sten Nadolny,3
http://www.wikidata.org/entity/Q3115185,Decline and Fall,Evelyn Waugh,3
http://www.wikidata.org/entity/Q2822836,Save Me the Waltz,Zelda Fitzgerald,3
http://www.wikidata.org/entity/Q7769263,The Tiger in the Smoke,Margery Allingham,3
http://www.wikidata.org/entity/Q2047800,Palimpsests: literature in the second degree,Gérard Genette,3
http://www.wikidata.org/entity/Q3667522,Clear Light of Day,Anita Desai,3
http://www.wikidata.org/entity/Q606184,In Custody,Anita Desai,3
http://www.wikidata.org/entity/Q3210739,Sennar's Mission,Licia Troisi,3
http://www.wikidata.org/entity/Q5250353,Deep Water,Patricia Highsmith,3
http://www.wikidata.org/entity/Q5247596,Death of an Expert Witness,P. D. James,3
http://www.wikidata.org/entity/Q4003598,Her Fearful Symmetry,Audrey Niffenegger,3
http://www.wikidata.org/entity/Q3818702,The Ark Sakura,Kōbō Abe,3
http://www.wikidata.org/entity/Q7768630,The Theatre and its Double,Antonin Artaud,3
http://www.wikidata.org/entity/Q2372773,Devil in a Blue Dress,Walter Mosley,3
http://www.wikidata.org/entity/Q11513252,Blade Runner,William S. Burroughs,3
http://www.wikidata.org/entity/Q7746213,The Last Words of Dutch Schultz,William S. Burroughs,3
http://www.wikidata.org/entity/Q4310167,The Soft Machine,William S. Burroughs,3
http://www.wikidata.org/entity/Q4305489,My Education: A Book of Dreams,William S. Burroughs,3
http://www.wikidata.org/entity/Q4186529,The Western Lands,William S. Burroughs,3
http://www.wikidata.org/entity/Q3878987,Nova Express,William S. Burroughs,3
http://www.wikidata.org/entity/Q3909192,Port of Saints,William S. Burroughs,3
http://www.wikidata.org/entity/Q4086674,The Ticket That Exploded,William S. Burroughs,3
http://www.wikidata.org/entity/Q3828621,Cities of the Red Night,William S. Burroughs,3
http://www.wikidata.org/entity/Q3602937,Unless,Carol Shields,3
http://www.wikidata.org/entity/Q3797249,The Stone Diaries,Carol Shields,3
http://www.wikidata.org/entity/Q3754702,The Growing Pains of Adrian Mole,Sue Townsend,3
http://www.wikidata.org/entity/Q4941284,Bond Girls Are Forever,Maryam d'Abo,3
http://www.wikidata.org/entity/Q7455952,Seryozha,Vera Panova,3
http://www.wikidata.org/entity/Q6549300,Limes inferior,Janusz Zajdel,3
http://www.wikidata.org/entity/Q934279,Paradyzja,Janusz Zajdel,3
http://www.wikidata.org/entity/Q470488,Homesteading the Noosphere,Eric S. Raymond,3
http://www.wikidata.org/entity/Q7775924,The World According to Clarkson,Jeremy Clarkson,3
http://www.wikidata.org/entity/Q5514825,GURPS Cyberpunk,William Gibson,3
http://www.wikidata.org/entity/Q7730876,The Draining Lake,Arnaldur Indriðason,3
http://www.wikidata.org/entity/Q3480943,Leyndardómar Reykjavíkur 2000,Arnaldur Indriðason,3
http://www.wikidata.org/entity/Q7735138,The Franchise Affair,Josephine Tey,3
http://www.wikidata.org/entity/Q5410723,Euphues,John Lyly,3
http://www.wikidata.org/entity/Q3214567,Labyrinth,Kate Mosse,3
http://www.wikidata.org/entity/Q5256502,Den mörka sanningen,Margit Sandemo,3
http://www.wikidata.org/entity/Q3562114,The Poetics of Space,Gaston Bachelard,3
http://www.wikidata.org/entity/Q3794163,Mad Toy,Roberto Arlt,3
http://www.wikidata.org/entity/Q962560,Consciousness Explained,Daniel Dennett,3
http://www.wikidata.org/entity/Q3232988,The Erasers,Alain Robbe-Grillet,3
http://www.wikidata.org/entity/Q3212248,La reprise,Alain Robbe-Grillet,3
http://www.wikidata.org/entity/Q44017,Drömfakulteten,Sara Stridsberg,3
http://www.wikidata.org/entity/Q7735316,The Friends of Voltaire,Evelyn Beatrice Hall,3
http://www.wikidata.org/entity/Q3211463,The Straight Mind and Other Essays,Monique Wittig,3
http://www.wikidata.org/entity/Q739443,On Translating Homer,Matthew Arnold,3
http://www.wikidata.org/entity/Q2913897,The Last Enchantment,Mary Stewart,3
http://www.wikidata.org/entity/Q3256063,The Hollow Hills,Mary Stewart,3
http://www.wikidata.org/entity/Q2730105,The Crystal Cave,Mary Stewart,3
http://www.wikidata.org/entity/Q3818148,The Black Abbot,Edgar Wallace,3
http://www.wikidata.org/entity/Q4396254,Born of the Storm,Nikolai Ostrovsky,3
http://www.wikidata.org/entity/Q15391883,Phantoms (novel),Dean Koontz,3
http://www.wikidata.org/entity/Q9301892,Midnight,Dean Koontz,3
http://www.wikidata.org/entity/Q3799357,Intensity,Dean Koontz,3
http://www.wikidata.org/entity/Q3794575,The Husband,Dean Koontz,3
http://www.wikidata.org/entity/Q3975830,Strangers,Dean Koontz,3
http://www.wikidata.org/entity/Q3224366,The Mask,Dean Koontz,3
http://www.wikidata.org/entity/Q1673215,Velocity,Dean Koontz,3
http://www.wikidata.org/entity/Q1211138,The Eyes of Darkness,Dean Koontz,3
http://www.wikidata.org/entity/Q2464430,The Door to December,Dean Koontz,3
http://www.wikidata.org/entity/Q1947722,Ticktock,Dean Koontz,3
http://www.wikidata.org/entity/Q1563870,But Gentlemen Marry Brunettes,Anita Loos,3
http://www.wikidata.org/entity/Q1248760,Gentlemen Prefer Blondes,Anita Loos,3
http://www.wikidata.org/entity/Q3705027,Delirium,Laura Restrepo,3
http://www.wikidata.org/entity/Q7784409,"Things as They Are; or, The Adventures of Caleb Williams",William Godwin,3
http://www.wikidata.org/entity/Q5597496,Grass for His Pillow,Gillian Rubinstein,3
http://www.wikidata.org/entity/Q4968035,Brilliance of the Moon,Gillian Rubinstein,3
http://www.wikidata.org/entity/Q4676496,Across the Nightingale Floor,Gillian Rubinstein,3
http://www.wikidata.org/entity/Q5694002,Las fuerzas extrañas,Leopoldo Lugones,3
http://www.wikidata.org/entity/Q788388,Night Work,Thomas Glavinic,3
http://www.wikidata.org/entity/Q4329937,The Precipice,Ivan Goncharov,3
http://www.wikidata.org/entity/Q6827778,Miau,Benito Pérez Galdós,3
http://www.wikidata.org/entity/Q3997228,Trafalgar,Benito Pérez Galdós,3
http://www.wikidata.org/entity/Q3823944,The One-Straw Revolution,Masanobu Fukuoka,3
http://www.wikidata.org/entity/Q3795453,Racism Explained to My Daughter,Tahar Ben Jelloun,3
http://www.wikidata.org/entity/Q3656259,The Discovery of the Unconscious,Henri Ellenberger,3
http://www.wikidata.org/entity/Q7735877,The Gardens of Light,Amin Maalouf,3
http://www.wikidata.org/entity/Q1945633,Montauk,Max Frisch,3
http://www.wikidata.org/entity/Q3521446,The Journal of a Tour to the Hebrides,James Boswell,3
http://www.wikidata.org/entity/Q9154650,The Blythes Are Quoted,Lucy Maud Montgomery,3
http://www.wikidata.org/entity/Q6153000,Jane of Lantern Hill,Lucy Maud Montgomery,3
http://www.wikidata.org/entity/Q6730919,Magic for Marigold,Lucy Maud Montgomery,3
http://www.wikidata.org/entity/Q16885805,Soulacoaster: The Diary of Me,R. Kelly,3
http://www.wikidata.org/entity/Q7460805,Shadows in Flight,Orson Scott Card,3
http://www.wikidata.org/entity/Q6517902,Legends,Orson Scott Card,3
http://www.wikidata.org/entity/Q6517916,Legends II,Orson Scott Card,3
http://www.wikidata.org/entity/Q5327216,Earthfall,Orson Scott Card,3
http://www.wikidata.org/entity/Q5327194,Earthborn,Orson Scott Card,3
http://www.wikidata.org/entity/Q5453262,First Meetings,Orson Scott Card,3
http://www.wikidata.org/entity/Q5374007,Empire,Orson Scott Card,3
http://www.wikidata.org/entity/Q5751785,Hidden Empire,Orson Scott Card,3
http://www.wikidata.org/entity/Q4660554,A War of Gifts: An Ender Story,Orson Scott Card,3
http://www.wikidata.org/entity/Q3399570,Maps in a Mirror,Orson Scott Card,3
http://www.wikidata.org/entity/Q3234035,The Worthing Chronicle,Orson Scott Card,3
http://www.wikidata.org/entity/Q1167369,The Book of Daniel,E. L. Doctorow,3
http://www.wikidata.org/entity/Q4703314,Al-Wabil al-Sayyib,Ibn Qayyim Al-Jawziyya,3
http://www.wikidata.org/entity/Q7379171,Rumble Fish,S. E. Hinton,3
http://www.wikidata.org/entity/Q3285579,"That Was Then, This Is Now",S. E. Hinton,3
http://www.wikidata.org/entity/Q5433144,"Family Guy: It Takes a Village Idiot, and I Married One",Alex Borstein,3
http://www.wikidata.org/entity/Q4004472,Una Vita,Italo Svevo,3
http://www.wikidata.org/entity/Q7718418,The Black Prince,Iris Murdoch,3
http://www.wikidata.org/entity/Q3795866,Bruno's Dream,Iris Murdoch,3
http://www.wikidata.org/entity/Q7733744,The Fiery Cross,Diana Gabaldon,3
http://www.wikidata.org/entity/Q6517916,Legends II,Diana Gabaldon,3
http://www.wikidata.org/entity/Q4655621,A Breath of Snow and Ashes,Diana Gabaldon,3
http://www.wikidata.org/entity/Q3978367,Suttree,Cormac McCarthy,3
http://www.wikidata.org/entity/Q3889312,Red Star,Alexander Bogdanov,3
http://www.wikidata.org/entity/Q1928979,Safe Area Goražde,Joe Sacco,3
http://www.wikidata.org/entity/Q4702286,Al-Bayan Fi Tafsir al-Quran,Abu al-Qasim al-Khoei,3
http://www.wikidata.org/entity/Q5289397,The Wall,Vasil’ Bykaw,3
http://www.wikidata.org/entity/Q7743953,The Kampung Boy,Lat,3
http://www.wikidata.org/entity/Q3221672,Count Karlstein,Philip Pullman,3
http://www.wikidata.org/entity/Q3191131,The Good Man Jesus and the Scoundrel Christ,Philip Pullman,3
http://www.wikidata.org/entity/Q3156711,I Was a Rat! or The Scarlet Slippers,Philip Pullman,3
http://www.wikidata.org/entity/Q3210955,Clockwork,Philip Pullman,3
http://www.wikidata.org/entity/Q3223832,The Hot Kid,Elmore Leonard,3
http://www.wikidata.org/entity/Q4655841,A Child's Christmas in Wales,Dylan Thomas,3
http://www.wikidata.org/entity/Q3232631,Les Filles du feu,Gérard de Nerval,3
http://www.wikidata.org/entity/Q11820663,Travels with Herodotus,Ryszard Kapuściński,3
http://www.wikidata.org/entity/Q9377291,The Soccer War,Ryszard Kapuściński,3
http://www.wikidata.org/entity/Q1280664,Mission Earth,L. Ron Hubbard,3
http://www.wikidata.org/entity/Q18162235,The Children Act,Ian McEwan,3
http://www.wikidata.org/entity/Q14395944,The Innocent (McEwan novel),Ian McEwan,3
http://www.wikidata.org/entity/Q4995724,Claudine,Colette,3
http://www.wikidata.org/entity/Q3041390,Duo,Colette,3
http://www.wikidata.org/entity/Q2978518,Claudine at School,Colette,3
http://www.wikidata.org/entity/Q878967,Bitter Lemons,Lawrence Durrell,3
http://www.wikidata.org/entity/Q5359297,Elephant,Raymond Carver,3
http://www.wikidata.org/entity/Q7733253,The Falls,Joyce Carol Oates,3
http://www.wikidata.org/entity/Q3815684,Freaky Green Eyes,Joyce Carol Oates,3
http://www.wikidata.org/entity/Q3423065,Black Water,Joyce Carol Oates,3
http://www.wikidata.org/entity/Q1580112,Blonde,Joyce Carol Oates,3
http://www.wikidata.org/entity/Q4179084,Any Old Iron,Anthony Burgess,3
http://www.wikidata.org/entity/Q4114595,The Wanting Seed,Anthony Burgess,3
http://www.wikidata.org/entity/Q3430189,Earthly Powers,Anthony Burgess,3
http://www.wikidata.org/entity/Q7768031,The Talisman Ring,Georgette Heyer,3
http://www.wikidata.org/entity/Q7783399,These Old Shades,Georgette Heyer,3
http://www.wikidata.org/entity/Q7734958,The Foundling,Georgette Heyer,3
http://www.wikidata.org/entity/Q5267101,Devil's Cub,Georgette Heyer,3
http://www.wikidata.org/entity/Q4003832,The Nonesuch,Georgette Heyer,3
http://www.wikidata.org/entity/Q2515687,Cousin Kate,Georgette Heyer,3
http://www.wikidata.org/entity/Q3745660,Find Me,Rosie O'Donnell,3
http://www.wikidata.org/entity/Q663026,Le petit Nicolas,René Goscinny,3
http://www.wikidata.org/entity/Q15139088,Safe Haven (novel),Nicholas Spark,3
http://www.wikidata.org/entity/Q5986266,Nights in Rodanthe,Nicholas Spark,3
http://www.wikidata.org/entity/Q4003753,The Rescue,Nicholas Spark,3
http://www.wikidata.org/entity/Q283716,The Guardian,Nicholas Spark,3
http://www.wikidata.org/entity/Q3878171,Murder by the Book,Rex Stout,3
http://www.wikidata.org/entity/Q3876667,The Second Confession,Rex Stout,3
http://www.wikidata.org/entity/Q3874795,The Black Mountain,Rex Stout,3
http://www.wikidata.org/entity/Q3874794,The Final Deduction,Rex Stout,3
http://www.wikidata.org/entity/Q3865963,The Silent Speaker,Rex Stout,3
http://www.wikidata.org/entity/Q3898771,Might as Well Be Dead,Rex Stout,3
http://www.wikidata.org/entity/Q3874783,The Mother Hunt,Rex Stout,3
http://www.wikidata.org/entity/Q3874451,In the Best Families,Rex Stout,3
http://www.wikidata.org/entity/Q3999748,Too Many Women,Rex Stout,3
http://www.wikidata.org/entity/Q3998152,Where There's a Will,Rex Stout,3
http://www.wikidata.org/entity/Q4003933,Before Midnight,Rex Stout,3
http://www.wikidata.org/entity/Q3822669,Some Buried Caesar,Rex Stout,3
http://www.wikidata.org/entity/Q681056,Over My Dead Body,Rex Stout,3
http://www.wikidata.org/entity/Q1217697,"Die Zeit, die Zeit (Roman)",Martin Suter,3
http://www.wikidata.org/entity/Q8036739,Worlds of Honor,Jane Lindskold,3
http://www.wikidata.org/entity/Q3259376,Lord Demon,Jane Lindskold,3
http://www.wikidata.org/entity/Q2390984,The Law of Nations,Emerich de Vattel,3
http://www.wikidata.org/entity/Q4879862,Beelzebub's Tales to His Grandson,George Gurdjieff,3
http://www.wikidata.org/entity/Q7311931,Remix,Lawrence Lessig,3
http://www.wikidata.org/entity/Q5139971,Code: Version 2.0,Lawrence Lessig,3
http://www.wikidata.org/entity/Q248436,Zürich Bible,Huldrych Zwingli,3
http://www.wikidata.org/entity/Q4340411,The Hunt: Me and the War Criminals,Carla Del Ponte,3
http://www.wikidata.org/entity/Q1399262,Fear and Loathing on the Campaign Trail '72,Hunter S. Thompson,3
http://www.wikidata.org/entity/Q3925290,Publius Aurelius,Danila Comastri Montanari,3
http://www.wikidata.org/entity/Q3795009,The Hungry Tide,Amitav Ghosh,3
http://www.wikidata.org/entity/Q3221351,The Calcutta Chromosome,Amitav Ghosh,3
http://www.wikidata.org/entity/Q1214443,Bullet Park,John Cheever,3
http://www.wikidata.org/entity/Q3538287,Treatise on Natural Philosophy,"William Thomson, Baron Kelvin",3
http://www.wikidata.org/entity/Q7765374,The Soul of a New Machine,Tracy Kidder,3
http://www.wikidata.org/entity/Q579719,Irrational Exuberance,Robert J. Shiller,3
http://www.wikidata.org/entity/Q3706810,The Diary of Anaïs Nin,Anaïs Nin,3
http://www.wikidata.org/entity/Q3234626,Little Birds,Anaïs Nin,3
http://www.wikidata.org/entity/Q4582319,Stasiland,Anna Funder,3
http://www.wikidata.org/entity/Q10468826,Den vilda bebin,Eva Eriksson,3
http://www.wikidata.org/entity/Q7583678,Snow White and Russian Red,Dorota Masłowska,3
http://www.wikidata.org/entity/Q3082527,Out of the Unknown,Edna Mayne Hull,3
http://www.wikidata.org/entity/Q5456247,Five on a Secret Trail,Enid Blyton,3
http://www.wikidata.org/entity/Q5455966,Five Have a Wonderful Time,Enid Blyton,3
http://www.wikidata.org/entity/Q5455949,Five Get into a Fix,Enid Blyton,3
http://www.wikidata.org/entity/Q5455910,Five Fall Into Adventure,Enid Blyton,3
http://www.wikidata.org/entity/Q5455833,Five Are Together Again,Enid Blyton,3
http://www.wikidata.org/entity/Q3987731,The Island of Adventure,Enid Blyton,3
http://www.wikidata.org/entity/Q3795119,Il Piacere,Gabriele D'Annunzio,3
http://www.wikidata.org/entity/Q2550566,The Hippopotamus,Stephen Fry,3
http://www.wikidata.org/entity/Q3791200,Borderliners,Peter Høeg,3
http://www.wikidata.org/entity/Q3223938,Lion of Macedon,David Gemmell,3
http://www.wikidata.org/entity/Q3220906,Stormrider,David Gemmell,3
http://www.wikidata.org/entity/Q3226607,The King Beyond the Gate,David Gemmell,3
http://www.wikidata.org/entity/Q11701293,The Frontier,Zofia Nałkowska,3
http://www.wikidata.org/entity/Q6805101,Medallions,Zofia Nałkowska,3
http://www.wikidata.org/entity/Q15958726,The Corridors of Time,Poul Anderson,3
http://www.wikidata.org/entity/Q7720276,The Broken Sword,Poul Anderson,3
http://www.wikidata.org/entity/Q7102801,Orion Shall Rise,Poul Anderson,3
http://www.wikidata.org/entity/Q4316759,Orbit Unlimited,Poul Anderson,3
http://www.wikidata.org/entity/Q1239229,Fire Time,Poul Anderson,3
http://www.wikidata.org/entity/Q19453851,The Restlessness of Shanti Andía,Pio Baroja,3
http://www.wikidata.org/entity/Q11080193,Bunkyō Hifuron,Kūkai,3
http://www.wikidata.org/entity/Q3976868,Jedi Search,Kevin J. Anderson,3
http://www.wikidata.org/entity/Q3212482,The Road to Dune,Kevin J. Anderson,3
http://www.wikidata.org/entity/Q5090104,Chelsea Horror Hotel,Dee Dee Ramone,3
http://www.wikidata.org/entity/Q7060158,Northwest Passage,Kenneth Roberts,3
http://www.wikidata.org/entity/Q2648574,The Viper's Nest,Peter Lerangis,3
http://www.wikidata.org/entity/Q4806867,"The History of India, as Told by Its Own Historians. The Muhammadan Period",Henry Miers Elliot,3
http://www.wikidata.org/entity/Q1167363,The Myst Reader#Book of Atrus,David Wingrove,3
http://www.wikidata.org/entity/Q1397412,Faserland,Christian Kracht,3
http://www.wikidata.org/entity/Q208283,1979,Christian Kracht,3
http://www.wikidata.org/entity/Q468654,Slave of the Huns,Géza Gárdonyi,3
http://www.wikidata.org/entity/Q1248840,My World and Welcome to It,James Thurber,3
http://www.wikidata.org/entity/Q3529460,Tistou: The Boy with Green Thumbs,Maurice Druon,3
http://www.wikidata.org/entity/Q2870553,Iron Sunrise,Charles Stross,3
http://www.wikidata.org/entity/Q21272184,The Last Witnesses,Sviatlana Aleksievich,3
http://www.wikidata.org/entity/Q21078219,Zinky Boys: Soviet Voices from a Forgotten War,Sviatlana Aleksievich,3
http://www.wikidata.org/entity/Q927075,The Secret of the Kingdom,Mika Waltari,3
http://www.wikidata.org/entity/Q7735930,The Gates of Paradise,Jerzy Andrzejewski,3
http://www.wikidata.org/entity/Q16537236,The Buddha in the Attic,Julie Otsuka,3
http://www.wikidata.org/entity/Q1561684,The Lamb of God and the Beast from the Abyss,Radovan Karadžić,3
http://www.wikidata.org/entity/Q3308540,Wordless Book,Charles Spurgeon,3
http://www.wikidata.org/entity/Q7961547,"Waldo & Magic, Inc.",Robert A. Heinlein,3
http://www.wikidata.org/entity/Q7738166,The Green Hills of Earth,Robert A. Heinlein,3
http://www.wikidata.org/entity/Q7318585,If This Goes On—,Robert A. Heinlein,3
http://www.wikidata.org/entity/Q4460565,Tunnel in the Sky,Robert A. Heinlein,3
http://www.wikidata.org/entity/Q3909047,—We Also Walk Dogs,Robert A. Heinlein,3
http://www.wikidata.org/entity/Q4017768,Waldo,Robert A. Heinlein,3
http://www.wikidata.org/entity/Q3226279,I Will Fear No Evil,Robert A. Heinlein,3
http://www.wikidata.org/entity/Q478326,The Age of Turbulence,Alan Greenspan,3
http://www.wikidata.org/entity/Q1767509,I Am David,Anne Holm,3
http://www.wikidata.org/entity/Q896822,World of Warcraft: Beyond the Dark Portal,Christie Golden,3
http://www.wikidata.org/entity/Q896283,World of Warcraft: Rise of the Horde,Christie Golden,3
http://www.wikidata.org/entity/Q1651862,Carrie's War,Nina Bawden,3
http://www.wikidata.org/entity/Q275292,The Birds on the Trees,Nina Bawden,3
http://www.wikidata.org/entity/Q3385248,Family sayings,Natalia Ginzburg,3
http://www.wikidata.org/entity/Q2606475,Dream of Ding Village,Yan Lianke,3
